,AAPL,ABBV,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BAC,BMY,BRK.B,C,CMCSA,COST,CRM,CSCO,CVX,DIS,FB,GOOG,GOOGL,HD,INTC,JNJ,JPM,KO,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,PM,PYPL,T,TMO,TXN,UNH,UNP,V,VZ,WMT,XOM
,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,164.04,73.6,50.45,130.1,155.06,174.82,978.27,252.73,24.1,59.89,180.69,68.581,41.06,156.89,96.0,32.31,108.79,101.51,172.01,937.02,951.81,150.76,35.09,131.01,91.72,45.77,80.08,133.21,159.79,80.06,63.85,73.92,150.15,174.62,53.345,170.39,115.8,33.955,92.51,117.81,61.45,37.47,186.0,82.54,199.71,105.48,103.9,47.9,78.35,76.52
2017-09-05,162.08,75.25,51.03,129.79,154.28,172.89,965.24,249.0,23.3,58.69,177.0,67.19,40.68,159.11,96.19,31.62,109.45,101.6,170.72,927.97,941.04,152.98,35.03,129.89,89.49,45.92,79.82,132.66,159.06,79.83,63.615,73.63,150.25,174.52,53.01,165.92,115.87,33.8,92.71,117.66,61.27,37.09,186.05,81.85,199.35,104.11,103.04,47.36,79.83,77.19
2017-09-06,161.92,75.19,51.25,131.12,153.74,178.4,967.95,249.35,23.4173,58.75,176.89,67.33,41.18,158.85,95.79,31.87,111.81,101.5,172.09,927.81,941.54,156.575,35.77,130.77,90.12,45.95,80.52,132.91,158.38,79.88,64.02,73.4,148.3,179.2477,52.77,165.8,116.33,34.0,92.72,118.61,61.25,36.56,189.4,82.05,198.35,105.04,103.16,46.91,80.1,78.84
2017-09-07,161.27,81.79,50.75,134.24,155.49,176.77,979.581,246.55,22.965,61.66,173.98,66.06,38.58,157.92,96.74,31.76,111.77,97.01,173.21,936.02,950.31,157.94,35.53,132.24,88.52,46.27,81.55,136.72,159.98,79.95,64.3,74.36,149.47,179.0,52.4,166.59,117.01,34.0,92.94,118.909,62.0,35.5969,190.58,81.99,198.28,105.43,104.61,46.19,80.13,79.02
2017-09-08,158.63,83.28,52.03,133.74,155.37,176.7,965.8,244.12,22.89,61.44,175.54,66.18,38.21,157.31,96.43,31.48,110.83,97.1,170.95,926.5,940.95,159.67,35.18,131.06,88.42,46.32,82.96,137.27,159.72,82.06,64.26,74.0,148.24,176.41,52.2,163.68,114.99,34.12,92.88,117.14,61.13,35.59,191.64,81.39,197.82,107.2373,104.44,46.11,78.91,78.8
2017-09-11,161.49,84.9,51.7,136.22,156.87,182.43,977.96,247.74,23.345,62.73,177.91,67.72,37.31,157.36,97.73,32.21,112.52,96.32,173.48,928.76,943.23,158.35,35.78,133.23,89.7,46.51,82.61,141.99,161.5,81.56,65.12,74.74,151.38,181.76,53.009,168.93,115.69,34.31,93.97,117.91,62.64,35.74,193.57,82.2,199.56,108.09,106.1347,46.3,79.07,79.235
2017-09-12,160.85,85.63,51.5,136.22,156.31,191.0,982.57,247.129,23.98,61.84,178.69,68.825,37.89,160.04,96.82,32.42,109.39,97.91,172.95,932.12,946.65,159.93,36.09,132.62,90.89,46.73,82.17,142.44,156.35,82.32,65.47,74.67,149.13,185.16,53.4,169.61,115.0,35.4,93.54,117.05,62.56,36.27,194.02,82.88,197.43,108.49,106.18,46.81,79.65,79.49
2017-09-13,159.62,86.34,51.98,134.775,156.17,185.57,999.6,246.22,24.32,61.31,178.86,69.36,37.44,162.99,95.58,32.18,114.18,98.03,172.97,934.82,950.25,160.02,36.33,132.44,91.15,46.87,82.41,140.1,157.01,81.91,65.44,75.2,148.19,183.62,53.52,170.35,114.41,35.05,93.53,116.73,62.01,36.54,191.46,82.67,198.25,108.66,105.8,47.25,79.85,79.73
2017-09-14,158.27,87.07,51.69,134.87,154.91,189.43,992.2,246.96,24.25,61.51,178.76,69.28,37.6,162.35,95.37,32.18,114.53,97.95,170.96,925.0,940.12,159.38,36.48,134.28,91.01,46.1,83.11,141.51,157.07,81.79,66.16,74.77,149.6,182.6,53.73,169.39,114.2,35.75,93.59,116.86,62.24,36.34,191.78,83.29,197.83,110.86,106.1,47.21,79.7,80.13
2017-09-15,159.88,87.05,51.02,135.34,154.43,187.34,986.95,250.54,24.38,62.47,180.02,69.04,36.88,162.21,94.655,32.43,114.61,98.55,171.555,920.42,935.08,158.39,36.96,134.58,91.57,46.16,82.43,141.58,156.95,82.11,66.15,75.29,150.08,182.16,53.84,180.1,114.84,35.345,93.24,115.76,62.51,37.085,190.69,84.78,198.18,113.13,105.23,47.85,80.33,80.04
2017-09-18,158.64,83.26,52.08,136.95,155.78,182.41,973.56,249.71,24.7,61.52,181.46,70.63,36.6,160.9,95.75,32.53,115.19,98.11,169.98,915.0,929.27,157.87,37.01,135.47,92.92,46.13,82.51,141.55,156.68,82.43,66.0,75.16,148.29,184.58,53.49,187.59,115.04,35.55,93.19,116.13,62.91,37.42,191.8,86.14,198.11,112.03,104.85,48.095,80.01,80.11
2017-09-19,158.72,84.29,50.67,136.72,156.67,182.26,969.19,249.65,24.87,62.92,182.99,71.16,37.3,161.56,95.34,32.49,113.14,98.44,172.51,921.82,936.86,157.61,37.23,135.3,93.94,46.0,81.74,142.62,157.45,81.2,65.96,75.44,147.93,185.64,53.33,187.36,114.48,35.47,94.205,115.37,63.82,38.23,189.59,86.8,194.62,112.99,105.42,49.35,80.07,80.2
2017-09-20,156.05,85.3,51.15,137.98,149.92,188.16,973.1,242.9,25.055,62.3,183.8,71.48,37.46,162.85,95.19,32.61,116.36,99.22,172.14,931.54,947.5,158.69,37.06,133.23,94.56,45.78,82.03,142.22,159.89,80.135,65.78,74.92,146.72,185.47,53.55,185.83,113.58,35.99,94.39,113.47,64.75,38.43,188.62,85.84,195.74,114.98,104.935,49.48,80.51,80.51
2017-09-21,153.41,87.49,50.69,136.67,149.38,186.67,964.82,240.44,25.175,62.14,183.18,71.77,37.49,161.46,94.87,32.7,116.46,98.1,171.12,932.46,947.55,159.25,37.21,131.77,95.05,45.42,83.35,141.73,159.05,79.54,65.61,74.22,146.79,188.75,53.2,180.76,112.79,35.99,92.63,112.92,64.62,38.2276,187.99,86.05,195.25,115.51,105.33,48.93,80.0,79.9
2017-09-22,151.76,85.37,52.5,137.86,148.4,185.655,954.63,239.24,25.01,62.17,181.82,71.37,37.58,161.29,94.93,33.38,117.23,98.56,170.46,928.51,942.71,159.935,37.16,131.36,94.79,45.47,83.89,141.91,158.85,79.68,65.13,74.36,146.28,187.29,53.2,178.97,111.83,35.93,92.19,112.42,65.09,38.581,188.23,88.27,192.99,115.34,105.55,49.9,79.52,79.9
2017-09-25,150.56,84.48,52.6,138.15,144.58,182.23,939.77,235.5,24.756,62.0,182.47,70.82,37.39,162.35,92.46,33.73,117.99,98.78,162.87,920.97,933.95,161.15,37.17,131.23,94.1,45.7011,84.63,138.59,156.26,78.26,65.16,73.27,146.8,178.56,53.235,170.95,111.94,35.51,92.71,113.27,63.52,39.15,187.32,87.53,191.75,115.81,103.0,49.91,79.15,80.97
2017-09-26,153.22,85.38,52.09,136.85,145.4,181.56,938.59,237.31,24.81,61.75,182.0,70.95,37.29,164.11,92.34,33.79,117.55,98.64,164.24,924.86,938.0,161.27,37.505,130.93,93.71,45.59,84.24,138.35,153.36,78.39,64.78,73.3,147.73,179.37,53.72,171.96,111.82,35.28,92.69,112.25,62.94,38.73,187.73,87.701,192.73,115.42,102.97,49.52,79.41,80.89
2017-09-27,154.2,84.76,52.15,136.66,146.43,184.87,950.88,240.52,25.42,62.96,183.26,72.29,38.0,164.42,93.22,33.475,117.39,98.45,167.68,944.49,959.95,160.92,37.53,129.75,95.19,44.64,84.64,139.69,154.07,77.84,64.57,73.85,146.26,182.01,52.67,175.73,111.1,35.46,90.86,111.64,63.33,38.78,188.53,88.8,194.53,116.64,103.92,49.53,79.29,81.43
2017-09-28,153.26,86.82,52.87,136.32,146.83,185.46,956.4,242.96,25.44,61.83,183.13,72.63,37.82,163.9,92.59,33.35,114.38,98.045,168.73,949.89,964.81,162.35,37.85,129.41,95.35,44.89,84.99,140.14,157.49,77.69,64.27,73.86,146.98,180.69,52.63,175.66,111.81,35.6,90.84,111.8,63.93,39.03,186.41,89.65,196.12,115.98,104.55,49.4,78.91,82.2
2017-09-29,154.0,88.84,52.59,135.04,149.19,182.39,960.49,242.53,25.33,62.54,183.17,72.71,37.95,164.28,93.39,33.62,117.48,98.55,170.82,958.95,973.77,163.52,38.08,130.0,95.48,44.99,85.51,141.16,156.45,77.74,64.02,74.45,146.53,181.23,51.83,178.67,111.4,35.68,90.99,111.01,64.03,39.15,189.18,89.65,195.81,115.93,105.22,49.47,78.14,81.98
2017-10-02,153.81,90.39,53.69,135.41,147.93,187.14,958.79,240.48,25.62,63.35,185.39,73.8,37.45,165.9,93.94,33.75,117.4586,99.87,169.44,952.901,967.47,164.04,39.07,131.3,96.85,44.8,86.33,141.99,156.97,78.035,64.55,74.6,146.73,176.97,51.87,178.93,109.14,36.07,91.81,110.89,64.17,39.12,191.51,89.64,197.4,115.24,105.5,49.38,78.46,81.65
2017-10-03,154.47,87.54,52.98,134.23,148.61,183.15,957.06,239.51,25.86,63.08,185.75,74.15,38.3,165.091,95.37,33.85,114.58,100.78,169.97,957.72,972.08,165.21,39.38,132.1549,97.38,45.2,86.48,143.0,156.86,78.13,64.38,74.27,146.929,179.19,51.48,179.36,109.15,36.151,92.14,110.21,64.23,39.48,190.32,89.94,198.67,114.85,105.61,49.87,79.24,81.73
2017-10-04,153.47,87.73,53.56,135.15,147.94,184.48,965.47,242.0,25.71,64.72,185.83,74.05,38.58,165.23,95.52,33.44,114.34,100.51,168.42,951.66,966.39,165.24,39.33,132.89,96.36,45.53,86.9502,142.12,157.22,78.61,64.61,74.68,148.57,184.42,52.08,180.83,109.33,35.97,92.42,111.48,64.01,39.51,193.49,90.48,200.46,113.75,105.3,49.89,79.13,81.78
2017-10-05,155.4,88.01,54.13,136.21,150.25,182.78,981.14,243.68,26.12,62.98,187.11,75.71,38.34,167.04,95.75,33.6,118.63,100.12,171.24,969.96,985.66,166.12,39.54,133.21,97.09,45.54,87.66,143.76,158.79,79.51,64.59,75.97,147.75,194.42,52.18,180.72,110.44,36.0,92.06,111.65,65.83,39.51,193.4,91.14,197.88,114.0,106.23,49.79,79.45,82.07
2017-10-06,155.29,88.31,54.21,136.22,151.1,181.77,989.51,245.69,26.195,64.74,187.36,75.63,37.99,157.06,96.35,33.74,117.02,99.27,172.19,978.38,993.37,165.823,39.62,133.14,96.9199,45.47,87.07,143.52,159.45,79.8,64.485,75.99,147.45,197.99,52.42,181.3,110.4,36.055,92.31,111.33,66.04,38.5764,193.17,91.33,198.1,113.92,106.71,48.8,78.99,81.7
2017-10-09,155.82,88.59,53.88,136.97,151.5,181.42,990.99,246.39,25.86,63.33,187.48,75.37,37.44,154.6,96.26,33.76,117.69,99.56,172.5,977.0,991.91,165.62,39.86,133.54,96.38,45.39,87.04,144.5,160.12,76.9,64.32,76.3,147.89,196.87,51.5257,185.38,109.98,36.14,92.11,113.37,66.23,38.3,193.25,91.56,196.25,113.86,107.01,49.07,80.51,82.01
2017-10-10,155.9,88.97,54.61,137.54,152.16,181.74,987.2,246.0,25.941,65.12,188.01,75.2,37.33,156.88,95.4,33.55,115.53,99.59,171.58,972.6,987.62,165.19,39.65,133.95,97.17,45.88,86.15,145.66,160.63,77.31,64.45,76.31,149.06,195.07,51.53,188.94,110.805,36.4,91.58,115.12,66.04,38.51,192.65,92.38,194.69,112.65,107.3392,49.16,84.15,82.26
2017-10-11,156.54,90.15,53.66,136.88,153.64,180.14,995.0,250.44,25.82,64.27,187.43,74.93,37.42,157.87,95.99,33.59,119.38,97.76,172.69,989.21,1005.65,165.21,39.29,136.67,96.75,46.08,86.06,146.83,163.14,78.23,63.75,76.41,149.865,194.91,51.035,190.93,111.5,36.45,91.44,114.19,67.78,38.19,193.42,92.86,195.27,113.04,108.435,48.855,85.685,82.63
2017-10-12,156.01,89.84,54.19,139.19,153.6,178.78,1001.07,248.74,25.44,64.51,186.21,72.37,35.61,157.22,96.71,33.27,119.15,96.16,172.54,987.91,1005.65,164.6,39.19,136.83,95.96,46.1,86.42,146.66,163.89,77.9,63.83,77.13,150.7,195.78,50.82,191.03,112.44,36.34,92.14,114.52,68.87,35.85,193.39,92.62,192.94,113.64,108.1,48.34,86.09,82.41
2017-10-13,157.01,89.1,54.64,139.22,153.95,183.01,1003.44,247.96,25.84,64.45,187.36,72.13,35.67,159.85,96.99,33.48,119.21,97.43,173.77,989.98,1008.08,164.6,39.68,136.52,95.88,46.2,86.59,147.41,165.38,78.11,63.4,77.5,150.59,199.49,51.01,194.59,112.65,36.35,93.09,114.02,68.66,35.71,192.46,93.61,192.6,112.31,108.7,47.89,86.64,82.43
2017-10-16,159.87,91.02,54.63,139.09,150.46,177.94,1006.34,246.67,26.245,62.83,187.985,71.75,36.61,158.81,97.13,33.54,120.13,98.0989,174.52,991.99,1009.34,164.18,39.76,136.02,97.84,46.63,85.93,146.17,165.0,77.745,63.34,77.66,151.48,202.59,51.355,197.91,113.56,35.97,93.12,113.52,67.31,36.17,191.28,94.24,193.18,112.06,108.28,48.07,85.74,82.8
2017-10-17,160.47,90.58,55.07,138.66,150.37,182.13,1008.99,242.59,26.2,63.36,187.41,72.2,36.12,158.3799,96.72,33.59,116.91,98.32,176.07,991.87,1011.12,163.35,39.78,140.78,97.62,46.51,86.03,145.89,165.38,77.99,63.21,77.57,152.71,199.46,52.0,197.72,112.19,36.21,92.8,112.65,66.68,36.24,188.78,94.26,203.91,110.56,107.54,48.42,85.985,82.95
2017-10-18,159.77,96.04,55.24,137.43,153.01,182.22,996.99,244.0,26.4863,62.88,187.83,73.11,35.85,157.53,96.41,33.54,118.14,98.25,176.06,993.01,1013.01,163.47,40.26,140.68,97.99,46.41,85.74,146.2,165.76,78.6,63.51,77.64,152.56,195.54,52.31,197.54,111.96,35.83,92.78,112.51,67.26,35.71,189.22,93.44,205.23,110.38,107.8,48.65,86.23,82.76
2017-10-19,155.98,96.47,56.01,138.65,171.74,184.11,986.6,244.29,26.58,63.84,187.19,72.89,36.55,158.48,97.2,33.77,118.2,98.22,174.56,984.45,1001.83,163.24,40.11,142.06,98.14,46.6,86.38,145.0,166.51,78.48,63.78,77.92,153.91,195.1,52.71,197.79,112.68,36.24,91.63,108.17,67.27,35.7,192.43,93.45,203.41,112.02,107.05,49.23,86.43,82.75
2017-10-20,156.25,94.44,56.33,139.46,175.61,178.97,982.91,244.24,27.15,63.59,188.97,73.53,37.22,160.78,98.88,34.25,115.38,99.4,174.97,988.18,1005.09,163.37,40.42,142.38,99.505,46.37,87.24,145.38,166.28,78.34,63.88,78.8,154.14,194.056,53.06,196.86,111.61,36.41,88.22,109.51,70.99,35.53,193.8,95.15,207.48,112.98,107.6,49.53,87.435,83.1
2017-10-23,156.2,92.87,55.55,139.35,172.23,176.6,966.34,244.365,27.18,62.93,189.44,73.55,36.2,162.1,98.46,34.375,118.97,98.76,171.28,968.71,985.54,164.77,40.83,143.66,99.36,46.33,87.18,145.58,163.36,79.03,63.42,78.85,154.39,192.47,53.7,196.62,111.72,36.41,87.29,109.4,69.84,35.26,194.44,96.22,207.05,113.22,107.56,49.01,88.7,83.27
2017-10-24,157.09,91.68,54.85,138.93,171.58,176.44,976.0,247.68,27.7,62.83,189.79,74.26,36.49,162.27,98.68,34.57,119.24,97.51,171.8,970.16,988.5,166.05,40.98,141.66,100.93,46.18,85.17,145.77,163.89,78.67,63.13,78.86,154.2,196.05,53.43,198.67,110.74,36.27,87.0,108.56,70.2,34.88,194.19,96.48,208.15,112.91,108.4,48.94,87.99,83.49
2017-10-25,156.41,90.18,54.96,141.16,171.85,173.63,972.91,245.83,27.64,64.0,188.71,73.6,36.82,162.21,99.6,34.3,118.48,97.78,170.6,973.52,991.47,166.1,40.78,142.381,101.04,46.05,84.86,146.26,163.59,79.21,62.455,78.64,153.9,193.77,54.935,193.64,110.08,36.16,86.83,107.02,71.03,33.4701,199.67,95.87,207.59,110.26,109.49,48.64,88.5,83.17
2017-10-26,157.42,89.48,55.52,141.96,173.75,172.67,972.54,243.76,27.73,60.17,188.59,73.77,36.25,162.43,100.01,34.26,118.47,98.56,170.6,972.49,991.42,167.66,41.38,141.79,101.73,46.23,84.16,146.6,164.005,80.45,61.97,78.75,153.41,195.21,56.81,195.59,110.72,35.73,87.49,106.94,71.33,33.67,200.54,96.14,209.16,116.48,109.82,48.89,88.62,83.45
2017-10-27,163.03,91.95,55.37,143.28,177.3199,175.24,1100.99,252.87,27.79,59.17,188.6,73.86,36.44,162.3768,100.69,34.4,110.42,97.53,177.77,1019.25,1033.89,167.3,44.4,141.81,101.76,46.06,83.86,148.4903,165.37,81.32,58.28,83.82,155.83,199.52,55.97,201.75,110.6,35.6,87.03,105.97,71.06,33.97,192.47,97.49,212.61,117.08,109.71,48.875,88.17,83.66
2017-10-30,166.72,89.39,54.3,143.27,175.97,170.79,1110.85,261.29,27.59,60.84,187.87,73.76,36.5,160.21,100.7,34.02,114.4,98.06,179.84,1017.11,1032.56,165.3,44.37,139.96,101.38,45.85,82.61,148.92,166.23,80.52,54.7,83.84,155.27,198.31,55.26,203.76,109.64,35.13,86.28,104.71,71.13,33.5352,191.94,96.06,209.39,116.38,110.05,47.83,86.94,83.53
2017-10-31,169.05,88.69,53.71,142.38,175.17,171.4,1105.67,263.9,27.38,60.87,186.89,73.49,36.03,161.08,102.33,34.16,115.89,97.8,180.07,1016.65,1033.05,165.78,45.49,139.41,100.6,45.98,81.89,148.73,166.9,80.55,55.06,83.18,155.06,196.43,54.99,206.75,110.23,35.05,86.33,104.64,72.57,33.66,193.85,96.69,210.2,115.79,109.97,47.87,87.3,83.36
2017-11-01,166.87,92.45,53.49,142.95,176.18,175.43,1103.5,259.24,27.53,61.36,187.15,74.02,35.73,162.68,101.96,34.63,112.71,98.24,182.5755,1025.09,1042.52,165.35,46.71,139.92,100.92,45.8,82.89,148.86,166.37,80.31,55.3431,83.16,153.41,197.99,55.07,207.2,110.13,35.27,86.89,103.76,72.38,33.55,194.21,96.35,209.56,116.99,111.059,47.84,87.96,83.87
2017-11-02,168.07,89.45,54.37,143.45,180.94,168.65,1094.0,259.47,27.8699,62.22,188.74,74.72,35.13,164.95,102.6,34.2,115.33,97.57,178.91,1025.35,1042.95,162.68,47.09,139.92,101.55,45.91,83.14,148.25,168.08,77.85,55.355,84.06,149.86,199.35,55.12,205.911,110.02,35.46,86.52,102.82,72.24,33.16,191.41,96.77,211.1,118.39,110.97,47.44,88.81,83.53
2017-11-03,172.48,92.31,55.475,144.05,182.24,169.66,1111.55,273.57,27.82,62.22,187.25,74.04,35.68,166.41,102.69,34.47,114.995,98.61,178.92,1031.69,1049.54,164.41,46.34,140.08,101.41,45.97,83.5,149.28,168.63,78.44,56.06,84.13,152.64,200.01,55.72,208.68,110.21,35.55,86.59,102.68,73.38,33.3,193.72,97.98,212.86,117.18,111.34,47.4075,89.66,83.19
2017-11-06,174.32,91.35,54.49,143.96,180.8,170.8,1120.46,277.53,27.75,60.89,186.69,73.81,35.2,165.05,102.379,34.42,117.02,100.65,180.17,1025.46,1042.44,164.22,46.71,139.75,100.77,45.48,82.96,150.1,170.08,77.7,55.87,84.48,151.82,200.13,56.05,209.62,109.26,35.33,86.05,102.17,74.74,32.86,193.54,98.57,212.16,117.33,111.95,45.54,88.71,83.76
2017-11-07,174.79,93.95,54.63,143.48,180.89,169.7,1123.14,271.31,27.18,61.91,186.26,72.6951,36.04,166.25,102.72,34.385,114.01,101.6,180.25,1032.98,1052.39,163.67,46.78,139.74,98.72,45.95,83.26,149.95,170.75,78.0,55.58,84.26,155.48,195.809,55.15,212.01,110.47,35.36,86.97,103.005,74.4,33.06,193.21,98.4,212.69,117.03,112.07,45.56,88.93,83.57
2017-11-08,176.24,94.05,55.26,144.91,184.03,169.8,1132.86,272.41,26.78,62.59,184.57,72.34,36.22,169.01,105.05,34.49,113.46,101.19,179.56,1039.96,1058.59,164.06,46.7,141.34,97.64,46.1751,84.01,149.98,170.0625,77.8,56.57,84.57,154.96,196.42,55.76,209.1,112.0,35.34,87.57,103.09,74.775,33.44,193.86,98.43,210.8,117.78,112.48,45.47,90.25,83.46
2017-11-09,175.87,94.23,55.45,143.84,181.91,174.0,1129.0,265.49,26.49,61.19,184.49,72.43,36.21,169.11,103.6,34.04,117.24,101.86,179.3,1031.05,1047.54,163.24,46.29,140.36,97.62,46.24,83.98,149.28,167.0,80.82,56.21,84.09,155.24,193.89,56.15,205.1592,111.47,35.21,87.78,102.47,74.1,34.01,191.88,97.05,211.56,117.08,112.14,45.07,90.32,83.97
2017-11-10,174.66,95.43,54.28,143.92,181.73,172.34,1125.34,264.95,26.53,60.08,183.71,72.21,36.5,171.35,105.23,33.99,117.21,104.79,178.455,1027.62,1044.14,164.12,45.58,139.6,97.52,46.54,83.29,149.55,165.595,79.33,55.5,83.86,155.16,191.93,56.09,216.14,112.7615,35.18,88.18,103.03,73.98,34.22,186.18,96.94,211.15,116.71,111.89,44.89,90.9201,82.97
2017-11-13,173.98,93.47,55.31,143.94,181.87,167.76,1129.21,265.0,26.4,60.21,184.39,71.95,37.25,171.45,105.75,33.95,117.22,104.75,178.78,1025.75,1041.2,165.72,45.75,139.8,97.86,46.705,82.85,149.74,167.44,79.1897,55.11,83.93,156.77,195.09,55.89,212.58,114.04,35.33,89.0,103.51,74.03,34.18,188.23,97.031,212.69,116.49,111.41,44.72,90.99,82.89
2017-11-14,171.34,93.11,54.49,144.97,181.31,166.42,1136.84,263.1,26.24,61.25,183.34,71.53,36.51,171.43,106.2273,34.04,116.9,102.35,178.06,1026.0,1041.69,168.05,45.87,139.49,97.26,47.45,82.51,149.98,168.12,79.15,55.0,84.05,158.39,195.69,55.99,214.18,115.77,35.39,88.87,102.71,74.49,33.72,189.07,96.949,211.66,116.2,111.95,44.2299,91.1,82.24
2017-11-15,169.09,93.77,54.84,144.27,180.09,165.69,1127.09,265.73,26.8,60.29,181.92,71.77,37.18,169.01,105.43,34.1134,116.46,103.7,177.96,1021.13,1036.62,165.49,45.47,139.11,98.19,46.8101,82.2,148.36,167.32,78.68,54.8,82.99,157.35,192.1,56.63,209.98,115.1,35.37,88.25,102.07,73.43,33.83,188.51,96.79,209.87,115.66,110.27,44.12,89.83,81.22
2017-11-16,171.1,94.47,55.55,147.04,182.29,170.74,1136.95,272.06,26.76,61.88,182.05,71.68,37.06,170.98,107.04,35.89,114.54,103.6,179.58,1032.51,1048.47,167.49,45.64,138.85,98.5,46.56,83.43,150.34,168.09,79.28,55.17,83.19,157.29,195.52,57.23,211.59,115.23,35.56,89.25,102.69,77.7,34.52,190.6,98.32,211.17,116.56,111.02,44.77,99.63,80.55
2017-11-17,170.11,91.99,55.03,145.43,182.21,167.43,1129.87,271.9897,26.61,60.53,181.0,71.32,36.16,170.97,107.57,35.9,114.72,103.44,178.98,1019.31,1035.67,167.72,44.63,137.98,98.12,45.7,82.9,149.08,166.7,79.48,55.2,82.37,156.05,193.2,59.175,211.31,114.71,35.36,88.43,102.65,76.37,34.51,190.19,97.73,209.96,115.61,109.83,45.4,97.46,80.24
2017-11-20,169.99,91.98,55.28,146.57,182.37,166.24,1126.56,274.9,26.73,60.02,181.7,72.06,35.49,172.29,107.38,36.5,112.61,102.74,178.74,1018.8,1035.09,170.46,44.62,137.95,99.02,45.47,83.17,149.59,167.0,78.9,54.1,82.54,155.92,194.1,59.25,214.03,114.91,35.36,88.27,102.55,76.01,34.64,190.93,98.27,210.35,116.0,109.95,46.2,97.5,80.55
2017-11-21,173.13,93.04,55.59,147.99,184.15,169.86,1139.58,276.59,26.76,61.26,183.25,72.39,36.41,173.41,108.8,36.64,115.19,102.96,181.83,1034.49,1050.3,172.72,44.94,138.39,98.98,45.79,83.5,152.53,168.35,82.67,54.28,83.73,156.23,196.23,59.39,216.01,116.06,35.54,88.73,103.37,77.77,34.34,192.88,99.17,212.61,117.11,111.4235,46.21,96.5,80.89
2017-11-22,174.94,94.47,55.81,147.14,182.9,169.93,1156.16,275.36,26.65,61.13,182.51,72.27,36.39,172.47,106.81,36.45,115.93,102.74,180.85,1035.96,1051.86,172.07,44.64,137.31,98.62,45.85,83.66,151.26,169.07,82.34,54.38,83.09,155.15,196.32,59.1,214.93,115.09,35.43,88.34,103.53,77.59,34.86,192.72,98.09,211.24,117.88,110.82,47.1,96.41,81.08
2017-11-24,174.96,94.75,55.6,147.6,184.46,167.55,1186.41,282.44,26.58,61.46,182.42,72.02,35.87,171.58,107.14,36.495,116.53,102.65,182.78,1040.53,1056.61,172.39,44.73,138.04,98.31,45.89,84.05,152.79,169.14,83.27,54.36,83.27,156.02,195.72,59.31,216.95,115.92,35.52,88.45,103.17,78.55,34.82,193.45,99.3,212.54,118.26,111.97,47.03,96.62,81.42
2017-11-27,174.08,93.77,55.62,147.51,185.0,167.15,1195.62,284.65,26.6,60.82,183.55,71.37,35.55,172.6,106.58,36.88,113.46,102.78,183.03,1054.36,1072.05,174.16,44.49,138.08,97.931,45.9,84.815,152.98,169.03,81.39,54.54,83.86,156.98,195.05,59.63,214.13,115.87,35.51,88.95,102.73,77.84,34.69,193.76,98.63,212.5,117.15,112.35,47.67,96.62,81.12
2017-11-28,173.0,95.44,55.49,148.05,185.41,167.69,1193.6,277.4,27.625,61.72,187.54,73.7,36.245,173.64,106.48,37.76,114.31,102.58,182.43,1047.41,1063.03,176.61,44.73,140.04,101.37,45.84,85.08,154.17,171.35,82.48,54.94,84.88,157.79,199.22,59.5801,210.71,116.82,35.87,89.41,102.9,77.79,35.42,196.14,99.48,216.22,118.82,113.35,48.82,96.79,81.68
2017-11-29,169.49,94.16,55.05,146.94,176.9,169.63,1161.21,271.43,28.27,62.91,189.84,75.04,37.2,177.53,103.53,37.47,117.17,104.4,175.12,1021.35,1037.1,177.24,43.95,139.8,103.73,45.49,84.96,148.34,170.44,82.12,55.36,83.335,157.76,188.13,60.34,196.37,116.85,36.21,89.38,102.68,73.2501,36.48,192.619,96.88,222.93,122.95,109.82,49.9,97.58,82.26
2017-11-30,171.75,96.9,56.37,147.99,181.42,175.65,1176.59,277.93,28.18,62.38,192.88,75.49,37.18,184.34,104.31,37.3,116.8,103.98,177.15,1020.93,1034.26,179.8,44.83,139.33,104.53,45.76,84.67,150.29,171.94,82.12,55.26,84.09,158.01,187.53,60.41,200.6,116.54,36.24,89.99,102.8,75.64,36.39,192.72,97.23,228.15,126.54,111.31,50.88,97.26,83.27
2017-12-01,171.0,94.65,55.45,146.53,179.5,177.23,1161.83,271.56,28.095,63.23,194.5,75.51,38.06,185.09,103.83,37.59,117.31,105.23,174.99,1009.83,1025.06,180.4,44.67,139.95,104.78,45.97,85.31,149.7,172.85,81.25,55.87,84.26,157.46,186.83,59.88,197.68,116.75,36.3355,90.34,103.68,75.3,36.485,192.15,97.13,226.78,124.64,110.69,51.24,97.34,83.44
2017-12-04,169.76,93.57,54.19,147.13,168.44,175.99,1133.95,263.66,29.06,61.67,196.87,77.09,40.32,189.56,99.83,37.71,120.86,110.23,171.47,998.9,1012.15,184.86,44.49,138.99,106.94,46.24,85.55,143.4,170.64,79.75,56.22,81.07,155.97,184.04,60.1,186.6577,117.4,36.05,91.4,104.58,70.93,37.275,181.88,95.97,221.5,130.07,107.43,51.71,97.01,83.51
